orderId,actualBoxId,actualUtilization,algorithmBoxId,algorithmUtilization,status
"TSHE2026030300083883","C0000011W",0.5119442846,"C0000011W",0.5119442846,"OK"
"TSHE2026030500163740","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030600069159","C0000011W",0.0379568771,"LOREAL01G",0.2084162037,"OK"
"TSHE2026030500031894","LRLC0003W",0.1924495342,"C0000001H",0.5832352941,"OK"
"TSHD2026030200065382","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030300006946","LOREAL06H",0.2857930373,"C0000007H",0.7969519189,"OK"
"TSHD2026030400081344","LRLC0003W",0.1171467909,"C0000001H",0.3550236863,"OK"
"TSHE2026030800151758","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030300031548","LOREAL03H",0.2485762821,"LOREAL17H",0.3924888664,"OK"
"TSHD2026030600082452","LOREAL01H",0.1105783420,"C0000001H",0.1998215686,"OK"
"TSHE2026030600121466","LRLC0003W",0.2076985507,"LOREAL01G",0.3483277778,"OK"
"TSHE2026030600143272","LOREAL03H",0.1356865385,"LOREAL17H",0.2142419028,"OK"
"TSHE2026030700019755","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030100054501","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030200067178","LOREAL03H",0.4187373397,"LOREAL03G",0.4187373397,"OK"
"TSHD2026030700095247","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026030400015827","LRLC0003W",0.1673948930,"LOREAL01G",0.2807351852,"OK"
"TSHD2026030100041833","LRLC0003W",0.2411801242,"C0000001H",0.7309176471,"OK"
"TSHE2026030200104547","LRLC0003W",0.1327301587,"C0000001H",0.4022504575,"OK"
"TSHD2026022500112893","LOREAL04H",0.4618703704,"C0000007H",0.5450591878,"OK"
"TSHE2026030400092063","LOREAL03H",0.5689354968,"LOREAL03G",0.5689354968,"OK"
"TSHD2026030900050344","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030600083944","C0000011W",0.7066975049,"LRLF0005L",0.6086874909,"OK"
"TSHD2026031100012069","LOREAL03H",0.1535578526,"LOREAL02L",0.3719724379,"OK"
"TSHD2026022500113560","LOREAL04H",0.5157552469,"C0000007H",0.6086494263,"OK"
"TSHD2026022500113615","C0000009W",0.3736292341,"LOREAL04G",0.7872237654,"OK"
"TSHE2026030600075167","C0000011W",0.7382881088,"LOREAL05G",0.5112421544,"OK"
"TSHE2026030700015852","LOREAL04H",0.5408055556,"C0000007H",0.6382116190,"OK"
"TSHE2026030600007180","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030100094616","LOREAL03H",0.1177143830,"LOREAL17H",0.1858648153,"OK"
"TSHD2026030800112533","LOREAL01H",0.1333333333,"LOREAL01G",0.1333333333,"OK"
"TSHE2026030500271415","LRLC0003W",0.3611028934,"LOREAL02L",0.4062407550,"OK"
"TSHE2026030800196910","LOREAL04H",0.3099200412,"LOREAL03G",0.4827600641,"OK"
"TSHE2026030100079918","LOREAL03H",0.1177143830,"LOREAL17H",0.1858648153,"OK"
"TSHE2026030500270148","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHE2026030500110219","LOREAL03H",0.2084861779,"LOREAL17H",0.3291887019,"OK"
"TSHE2026030600160135","C0000009W",0.1808654824,"C0000006H",0.5505456302,"OK"
"TSHD2026022800083194","LOREAL04H",0.2270188066,"LOREAL03G",0.3536254487,"OK"
"TSHD2026030900030725","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030900061035","C0000009W",0.0000000000,"C0000001H",0.0000000000,"OK"
"TSHD2026030400011230","C0000009W",0.5087049855,"LOREAL05G",0.7603361553,"OK"
"TSHD2026030500045804","C0000009W",0.3169689831,"LOREAL18H",0.4133747254,"OK"
"TSHD2026030800127740","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026030300075970","C0000011W",0.5367329172,"C0000011W",0.5367329172,"OK"
"TSHE2026030500043796","LRLC0003W",0.1924495342,"C0000001H",0.5832352941,"OK"
"TSHE2026030100013129","LOREAL03H",0.3536254487,"LOREAL03G",0.3536254487,"OK"
"TSHE2026030100091995","LRLC0003W",0.5388447205,"LOREAL02L",0.6062003106,"OK"
"TSHD2026022500114085","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030700029436","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026022500113470","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026022500113007","LOREAL01H",0.2800098380,"C0000001H",0.5059942484,"OK"
"TSHD2026030200024186","LOREAL03H",0.3324073397,"LRLC0003W",0.7157425121,"OK"
"TSHE2026030500267350","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030700123532","C0000011W",0.4088579312,"LOREAL03G",0.6216881410,"OK"
"TSHD2026022500113358","LOREAL01H",0.1925636574,"C0000001H",0.3479738562,"OK"
"TSHD2026030600023100","LRLC0003W",0.1587439614,"LOREAL01G",0.2662268519,"OK"
"TSHD2026022700036370","LRLC0003W",0.2170341615,"LOREAL01G",0.3639843750,"OK"
"TSHD2026022800073318","C0000010H",0.3434509920,"C0000009H",0.6576897426,"OK"
"TSHE2026030900126499","LOREAL03H",0.2582692308,"LOREAL02L",0.6256211180,"OK"
"TSHE2026030500254213","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022700020433","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030700091200","LRLC0003W",0.4377225673,"LOREAL02L",0.4924378882,"OK"
"TSHE2026030100040703","LOREAL01H",0.2896412037,"C0000001H",0.5233986928,"OK"
"TSHD2026030100092224","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030900103894","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030400082921","LOREAL01H",0.1472536892,"C0000001H",0.2660960784,"OK"
"TSHE2026030500276343","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030400037544","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030700038288","LOREAL01H",0.2331250000,"C0000001H",0.4212705882,"OK"
"TSHD2026030900022036","LOREAL04H",0.3074979938,"LOREAL03G",0.4789872596,"OK"
"TSHD2026031000050465","C0000011W",0.5150300056,"C0000011W",0.5150300056,"OK"
"TSHE2026030400111844","C0000011W",0.5284700397,"C0000011W",0.5284700397,"OK"
"TSHD2026030900085533","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026022500114262","LOREAL01H",0.2800098380,"C0000001H",0.5059942484,"OK"
"TSHD2026030600040288","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHE2026030200037010","C0000009W",0.3551121181,"LOREAL04G",0.7482088477,"OK"
"TSHE2026030800177927","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026031000054395","LOREAL01H",0.1165274161,"C0000001H",0.2105718954,"OK"
"TSHE2026030100058422","LOREAL06H",0.3532264368,"LOREAL05G",0.5920963947,"OK"
"TSHD2026030900013361","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030700069282","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHE2026030600094760","LOREAL03H",0.1825193710,"LOREAL03G",0.1825193710,"OK"
"TSHE2026030700006660","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030900048296","C0000011W",0.5459921882,"C0000011W",0.5459921882,"OK"
"TSHD2026031000074628","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHD2026030800113264","LOREAL03H",0.2239669872,"LRLC0003W",0.4822477571,"OK"
"TSHE2026030500132937","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030900007475","LOREAL03H",0.3874038462,"LOREAL02G",0.7507453416,"OK"
"TSHE2026030700179399","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030100090953","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHD2026031000008579","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHD2026030300061400","LOREAL03H",0.1535578526,"LOREAL02L",0.3719724379,"OK"
"TSHD2026030700014989","LOREAL01H",0.1440017361,"C0000001H",0.2602196078,"OK"
"TSHE2026030500212279","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026031000042961","LRLC0003W",0.1942028986,"C0000001H",0.5885490196,"OK"
"TSHD2026022800089500","C0000009W",0.2596732796,"C0000006H",0.7904326877,"OK"
"TSHD2026030100085959","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030100081172","LOREAL03H",0.3851115385,"LOREAL03G",0.3851115385,"OK"
"TSHD2026030500079652","C0000009W",0.3385701285,"C0000007H",0.8418399806,"OK"
"TSHD2026030200072850","LRLC0003W",0.2110393375,"LOREAL01G",0.3539305556,"OK"
"TSHE2026030500110486","LOREAL03H",0.2084861779,"LOREAL17H",0.3291887019,"OK"
"TSHE2026030500222241","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030300049540","LOREAL03H",0.3536254487,"LOREAL03G",0.3536254487,"OK"
"TSHE2026030800116372","C0000011W",0.4047536904,"C0000007H",0.4662650470,"OK"
"TSHD2026030200083606","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030500293343","LOREAL04H",0.3810772634,"C0000006H",0.5505456302,"OK"
"TSHE2026031000052654","LOREAL03H",0.3536254487,"LOREAL03G",0.3536254487,"OK"
"TSHE2026030500124369","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026031000058729","LOREAL01H",0.1105783420,"C0000001H",0.1998215686,"OK"
"TSHD2026031000042623","LRLC0003W",0.2459862664,"LOREAL01G",0.4125394676,"OK"
"TSHE2026030100054716","LOREAL04H",0.3438933745,"LOREAL03G",0.5356800641,"OK"
"TSHD2026022500114293","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHD2026030300052295","C0000009W",0.1931831793,"LRLZ0003H",0.5498344451,"OK"
"TSHD2026030600050108","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030800090125","LRLC0003W",0.3437865769,"LOREAL01G",0.5765587384,"OK"
"TSHE2026030800204037","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026022800003300","LOREAL04H",0.4566453333,"C0000006H",0.6597194768,"OK"
"TSHE2026030500015832","LOREAL04H",0.5408055556,"C0000007H",0.6382116190,"OK"
"TSHE2026030400087053","LOREAL03H",0.3588673397,"LRLC0003W",0.7727164251,"OK"
"TSHE2026030300032735","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHD2026030300020203","LOREAL01H",0.1374735966,"C0000001H",0.2484228758,"OK"
"TSHE2026030100067460","LOREAL04H",0.4222049383,"LOREAL03G",0.6576653846,"OK"
"TSHE2026030400063382","LOREAL03H",0.1383100901,"LOREAL01G",0.4994531030,"OK"
"TSHE2026030600091207","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHE2026030800137032","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030400042262","LRLC0003W",0.4130503796,"LOREAL02L",0.4646816770,"OK"
"TSHD2026030500094686","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030600154955","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030900048298","C0000009W",0.3429674095,"LOREAL04G",0.7226203704,"OK"
"TSHD2026030700081862","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026030600081714","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHD2026030200029636","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030600039414","LRLC0003W",0.1942028986,"C0000001H",0.5885490196,"OK"
"TSHE2026030400060938","LOREAL01H",0.1112997685,"C0000001H",0.2011252288,"OK"
"TSHD2026030900092248","LOREAL01H",0.1878240741,"C0000001H",0.3394091503,"OK"
"TSHE2026030900065936","LRLC0003W",0.1242730159,"LOREAL01G",0.2084162037,"OK"
"TSHE2026030300026682","LRLC0003W",0.3248301587,"LOREAL02L",0.3654339286,"OK"
"TSHE2026031000052050","LOREAL03H",0.3851269231,"LOREAL03G",0.3851269231,"OK"
"TSHE2026031000095533","LOREAL01H",0.1165274161,"C0000001H",0.2105718954,"OK"
"TSHE2026030400096846","LRLC0003W",0.2076985507,"LOREAL01G",0.3483277778,"OK"
"TSHD2026031000040859","LRLC0003W",0.1587439614,"LOREAL01G",0.2662268519,"OK"
"TSHD2026030200046953","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026031000042040","C0000011W",0.0314372812,"C0000001H",0.3119308131,"OK"
"TSHD2026030900022981","C0000011W",0.1611194091,"LOREAL02G",0.4747628571,"OK"
"TSHD2026022500114351","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026022800019306","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030700004312","LOREAL04H",0.3810772634,"C0000006H",0.5505456302,"OK"
"TSHE2026030800132688","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030900022368","LRLC0003W",0.2518178744,"LOREAL01G",0.4223195602,"OK"
"TSHD2026030700003160","LOREAL01H",0.2896412037,"C0000001H",0.5233986928,"OK"
"TSHE2026030200011790","C0000011W",0.9245780557,"LRLC0010H",0.1927273047,"OK"
"TSHD2026022500114723","C0000011W",0.5553243917,"C0000011W",0.5553243917,"OK"
"TSHD2026022600118970","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHD2026030100033340","LOREAL01H",0.2325614873,"LOREAL01G",0.2325614873,"OK"
"TSHD2026030700039747","C0000011W",0.0000000000,"C0000001H",0.0000000000,"OK"
"TSHD2026031000044318","LOREAL01H",0.2773347396,"LOREAL01G",0.2773347396,"OK"
"TSHD2026030100089829","LOREAL04H",0.4437812757,"LOREAL03G",0.6912746795,"OK"
"TSHE2026022800114554","LRLC0003W",0.2102398206,"C0000001H",0.6371503268,"OK"
"TSHD2026030400039603","C0000009W",0.3218728145,"LOREAL18H",0.4197700513,"OK"
"TSHD2026030100010513","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026030900009123","LRLC0003W",0.2381780538,"LOREAL01G",0.3994444444,"OK"
"TSHE2026030800073448","C0000011W",0.8177158624,"LOREAL04G",0.7982168724,"OK"
"TSHD2026030800040983","LOREAL01H",0.2461440972,"C0000001H",0.4447968627,"OK"
"TSHE2026030400054043","LOREAL01H",0.1112997685,"C0000001H",0.2011252288,"OK"
"TSHE2026030800083190","LOREAL03H",0.1736982171,"LOREAL02L",0.4207596564,"OK"
"TSHD2026030900085402","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030500036995","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHE2026030800028234","LRLC0003W",0.2268195307,"LOREAL01G",0.3803952546,"OK"
"TSHE2026030800203270","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030700009555","LOREAL01H",0.1560000000,"C0000001H",0.2819011765,"OK"
"TSHD2026030300031845","LOREAL03H",0.1952403846,"LOREAL02L",0.4729425466,"OK"
"TSHE2026030900089941","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026030800044103","LRLC0003W",0.2330014234,"C0000001H",0.7061313725,"OK"
"TSHD2026030600092643","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030300024912","LRLC0003W",0.4377225673,"LOREAL02L",0.4924378882,"OK"
"TSHD2026030600039233","LOREAL03H",0.3885179487,"LOREAL03G",0.3885179487,"OK"
"TSHD2026030200025260","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030700003035","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHE2026031100011925","LRLC0003W",0.2261904762,"LOREAL01G",0.3793402778,"OK"
"TSHD2026030100052324","LRLC0003W",0.2170341615,"LOREAL01G",0.3639843750,"OK"
"TSHD2026022500115164","LOREAL04H",0.2898969907,"C0000006H",0.4188166989,"OK"
"TSHD2026030200002802","C0000009W",0.3385701285,"C0000007H",0.8418399806,"OK"
"TSHD2026030100032640","C0000010H",0.3834875502,"LOREAL06G",0.6547989812,"OK"
"TSHD2026030300020035","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026031100043940","LRLC0003W",0.4130503796,"LOREAL02L",0.4646816770,"OK"
"TSHE2026031000071658","LOREAL04H",0.5003542798,"C0000006H",0.7228661712,"OK"
"TSHD2026030700077297","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHD2026030800003343","LOREAL04H",0.1277670782,"LOREAL03G",0.1990217949,"OK"
"TSHD2026030800018698","C0000011W",0.3271343308,"LOREAL03G",0.4974234776,"OK"
"TSHD2026031100006352","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHD2026022500115003","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026022800062584","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHE2026030600100215","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030700071741","LOREAL01H",0.2896412037,"C0000001H",0.5233986928,"OK"
"TSHE2026031000098546","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHE2026030600084937","C0000011W",0.0759137541,"LOREAL01G",0.4168324074,"OK"
"TSHD2026030900065801","LOREAL04H",0.3923904321,"C0000007H",0.4630650155,"OK"
"TSHD2026030100111580","LOREAL04H",0.3848961399,"C0000006H",0.5560627943,"OK"
"TSHD2026022800068851","C0000010H",0.5151764880,"LOREAL08L",0.6911581117,"OK"
"TSHD2026030200064404","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHE2026031000027023","LOREAL01H",0.0694444444,"LOREAL01G",0.0694444444,"OK"
"TSHD2026030300050686","LRLC0003W",0.2482981366,"LOREAL01G",0.4164166667,"OK"
"TSHD2026030900042017","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030300036569","LRLC0003W",0.7925293306,"C0000006H",0.3413718787,"OK"
"TSHE2026030600084941","C0000011W",0.0759137541,"LOREAL01G",0.4168324074,"OK"
"TSHD2026022500115165","LOREAL01H",0.1925636574,"C0000001H",0.3479738562,"OK"
"TSHE2026030700004436","LOREAL04H",0.4064427778,"C0000006H",0.5871914090,"OK"
"TSHD2026031100024405","LOREAL01H",0.0191250000,"C0000001H",0.0345600000,"OK"
"TSHD2026030500037448","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030700015877","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHD2026030600066441","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030400029337","LOREAL04H",0.4802885802,"C0000007H",0.5667947551,"OK"
"TSHE2026030400159635","C0000011W",0.5202071621,"C0000011W",0.5202071621,"OK"
"TSHE2026030700089834","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHE2026030500178195","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030500013232","C0000011W",0.4088579312,"LOREAL03G",0.6216881410,"OK"
"TSHD2026022500114267","LOREAL01H",0.2800098380,"C0000001H",0.5059942484,"OK"
"TSHE2026030700081922","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030700085301","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030100047934","LRLC0003W",0.1591692547,"LOREAL02L",0.1790654115,"OK"
"TSHE2026030200056877","LOREAL04H",0.3647540525,"LOREAL03G",0.5681745817,"OK"
"TSHE2026030300091774","LOREAL03H",0.0662995192,"LOREAL17H",0.1046834514,"OK"
"TSHE2026030800136600","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHE2026030400164483","LRLC0003W",0.1924495342,"C0000001H",0.5832352941,"OK"
"TSHD2026030400015069","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHD2026030800031514","LOREAL01H",0.1079673032,"LOREAL01G",0.1079673032,"OK"
"TSHE2026030100051705","LOREAL01H",0.1534252025,"C0000001H",0.2772483660,"OK"
"TSHD2026030700080450","LOREAL04H",0.2421980453,"LOREAL03G",0.3772700321,"OK"
"TSHE2026030500205221","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030800090110","LRLC0003W",0.1227130435,"C0000001H",0.3718927059,"OK"
"TSHD2026022500116373","LOREAL01H",0.1685590278,"C0000001H",0.3045960784,"OK"
"TSHD2026031000012042","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026030100062643","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030500205258","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030800198137","C0000009W",0.1808654824,"C0000006H",0.5505456302,"OK"
"TSHD2026030900085242","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030500003296","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026022500115877","C0000011W",0.5367329172,"C0000011W",0.5367329172,"OK"
"TSHD2026030400033637","LRLC0003W",0.3806349206,"LOREAL02L",0.4282142857,"OK"
"TSHD2026030700054778","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHD2026030800083471","LOREAL03H",0.3355403646,"LOREAL03G",0.3355403646,"OK"
"TSHD2026030100095499","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030800271062","LOREAL04H",0.3438933745,"LOREAL03G",0.5356800641,"OK"
"TSHD2026030900084316","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026022800058873","LOREAL04H",0.4618703704,"C0000007H",0.5450591878,"OK"
"TSHD2026030200054140","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHE2026030500134052","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030300032203","LOREAL03H",0.0633939704,"LOREAL17H",0.1000957427,"OK"
"TSHE2026030500165412","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022500116580","LOREAL01H",0.2800098380,"C0000001H",0.5059942484,"OK"
"TSHE2026030700095143","LOREAL04H",0.4267946091,"LOREAL03G",0.6648146795,"OK"
"TSHE2026030400120494","LOREAL01H",0.1112997685,"C0000001H",0.2011252288,"OK"
"TSHE2026022800095858","LOREAL03H",0.1671151923,"LOREAL17H",0.2638660931,"OK"
"TSHE2026022800074852","LOREAL01H",0.1817847396,"LOREAL01G",0.1817847396,"OK"
"TSHD2026030900062626","C0000009W",0.0000000000,"C0000001H",0.0000000000,"OK"
"TSHE2026031000052540","LRLC0003W",0.1246896135,"C0000001H",0.3778828758,"OK"
"TSHE2026030900107422","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030200078147","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026031100008882","LRLC0003W",0.3437865769,"LOREAL01G",0.5765587384,"OK"
"TSHE2026030400058406","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHD2026022500116090","LOREAL04H",0.5157552469,"C0000007H",0.6086494263,"OK"
"TSHE2026030100011139","C0000009W",0.3551121181,"LOREAL04G",0.7482088477,"OK"
"TSHD2026030100030701","C0000009W",0.2840209960,"LRLF0005L",0.5280197054,"OK"
"TSHE2026030700073616","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHE2026030400160983","LOREAL03H",0.1650000000,"LOREAL02L",0.3996894410,"OK"
"TSHD2026022800065060","LRLC0003W",0.3297722567,"LOREAL02L",0.3709937888,"OK"
"TSHE2026030500264833","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022500116441","C0000009W",0.3736292341,"LOREAL04G",0.7872237654,"OK"
"TSHE2026030900056497","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHD2026031000054051","C0000011W",0.5155735217,"C0000011W",0.5155735217,"OK"
"TSHD2026022800068437","C0000010H",0.5151764880,"LOREAL08L",0.6911581117,"OK"
"TSHE2026030800260072","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026030100033120","LOREAL04H",0.4566453333,"C0000006H",0.6597194768,"OK"
"TSHD2026030100089117","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026030800033457","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHD2026030100051030","LOREAL03H",0.3324073397,"LRLC0003W",0.7157425121,"OK"
"TSHE2026030800306717","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026022800089620","C0000009W",0.2596732796,"C0000006H",0.7904326877,"OK"
"TSHE2026030400053666","LOREAL01H",0.1112997685,"C0000001H",0.2011252288,"OK"
